station_id,phase_time,phase_type,phase_score,phase_amplitude,event_index,gamma_score
BK.RAVE.00.HH,2023-01-01T18:54:50.700000,P,0.84,1.267e-07,-1,-1.0
BK.RAVE.00.HH,2023-01-01T18:44:33.610000,S,0.511,3.109e-08,-1,-1.0
BK.RAVE.00.HH,2023-01-01T18:54:55.770000,S,0.711,1.267e-07,-1,-1.0
BK.RAVE.00.HH,2023-01-01T18:57:48.650000,S,0.419,3.368e-08,-1,-1.0
BK.RBOW.00.HH,2023-01-01T18:35:10.000000,P,0.723,0.0285,168,0.0035698799400273253
BK.RBOW.00.HH,2023-01-01T18:37:44.600000,P,0.932,7.088e-06,18,0.29074343074934406
BK.RBOW.00.HH,2023-01-01T18:39:05.470000,P,0.956,3.181e-06,23,0.2072090033234669
BK.RBOW.00.HH,2023-01-01T18:42:35.810000,P,0.531,7.827e-07,24,0.04273481746038
BK.RBOW.00.HH,2023-01-01T18:43:14.440000,P,0.422,4.196e-06,-1,-1.0
BK.RBOW.00.HH,2023-01-01T18:43:54.200000,P,0.969,1.099e-05,86,0.017952279820236252
BK.RBOW.00.HH,2023-01-01T18:46:23.190000,P,0.967,4.83e-06,172,0.15079002668869304
BK.RBOW.00.HH,2023-01-01T18:55:15.550000,P,0.936,1.046e-05,73,0.013964329765981344
BK.RBOW.00.HH,2023-01-01T18:56:18.670000,P,0.975,9.82e-07,48,0.024360256727343346
BK.RBOW.00.HH,2023-01-01T18:35:14.710000,S,0.481,0.0285,168,0.0024670242636597862
BK.RBOW.00.HH,2023-01-01T18:37:49.060000,S,0.724,7.088e-06,18,0.24554547729829573
BK.RBOW.00.HH,2023-01-01T18:39:09.740000,S,0.725,2.884e-06,23,0.18980485667129568
BK.RBOW.00.HH,2023-01-01T18:42:39.730000,S,0.566,4.67e-07,24,0.051159073691068604
BK.RBOW.00.HH,2023-01-01T18:43:15.160000,S,0.597,4.196e-06,-1,-1.0
BK.RBOW.00.HH,2023-01-01T18:43:58.060000,S,0.785,1.099e-05,86,0.10367097789895574
BK.RBOW.00.HH,2023-01-01T18:46:27.360000,S,0.731,4.83e-06,172,0.12041783026126363
BK.RBOW.00.HH,2023-01-01T18:55:19.780000,S,0.699,1.046e-05,73,0.006355927870068572
BK.RBOW.00.HH,2023-01-01T18:56:22.860000,S,0.89,7.614e-07,48,0.001336283222956781
BK.RIMR.00.HH,2023-01-01T18:35:48.400000,P,0.878,8.226e-06,168,0.002354241296640125
BK.RUSS.00.HH,2023-01-01T18:35:44.290000,P,0.312,3.037e-06,168,0.017385428026773606
BK.RUSS.00.HH,2023-01-01T18:57:54.600000,P,0.348,1.404e-06,-1,-1.0
BK.RVIT.00.HH,2023-01-01T18:55:23.630000,P,0.34,3.979e-06,73,0.0321523158668031
BK.RVIT.00.HH,2023-01-01T18:35:28.010000,S,0.64,0.003188,168,0.0024382956056131382
BK.RVIT.00.HH,2023-01-01T18:46:42.540000,S,0.481,5.053e-07,172,0.002549433054425655
BK.RVIT.00.HH,2023-01-01T18:55:34.130000,S,0.557,3.979e-06,73,0.025501741299275574
BK.SAGE.00.HH,2023-01-01T18:33:40.790000,P,0.729,3.998e-07,-1,-1.0
BK.SAGE.00.HH,2023-01-01T18:35:29.230000,P,0.912,0.0001384,168,0.0017227378845203008
BK.SAGE.00.HH,2023-01-01T18:55:35.540000,P,0.647,6.24e-07,73,0.016014788903077646
BK.SAGE.00.HH,2023-01-01T18:33:43.110000,S,0.75,3.998e-07,-1,-1.0
BK.SAGE.00.HH,2023-01-01T18:35:48.880000,S,0.453,0.0002937,11,0.00509064919471692
BK.SAGE.00.HH,2023-01-01T18:55:54.450000,S,0.371,6.78e-07,73,0.008683677457467672
BK.SANG.00.HH,2023-01-01T18:35:28.660000,P,0.936,0.0001203,168,0.0152340452918918
BK.SANG.00.HH,2023-01-01T18:44:13.170000,P,0.671,7.473e-08,88,0.022650281553530563
BK.SANG.00.HH,2023-01-01T18:45:33.040000,P,0.362,8.591e-08,-1,-1.0
BK.SANG.00.HH,2023-01-01T18:55:34.100000,P,0.962,3.044e-07,73,0.0007609535074384956
BK.SANG.00.HH,2023-01-01T18:55:51.900000,S,0.418,3.493e-07,73,0.06658707622941223
BK.SAO.00.HH,2023-01-01T18:36:04.888000,P,0.92,3.539e-06,168,0.0033481948514033836
BK.SBAR.00.HH,2023-01-01T18:34:24.050000,P,0.972,6.774e-08,148,0.12488338902704696
BK.SBAR.00.HH,2023-01-01T18:35:27.210000,P,0.902,6.691e-05,168,0.0007506445584547656
BK.SBAR.00.HH,2023-01-01T18:44:12.150000,P,0.913,1.964e-07,88,0.0005570784548495071
BK.SBAR.00.HH,2023-01-01T18:46:41.220000,P,0.333,7.255e-08,171,0.003533961178935734
BK.SBAR.00.HH,2023-01-01T18:55:32.980000,P,0.837,1.889e-07,73,0.04314896005762767
BK.SBAR.00.HH,2023-01-01T18:34:28.130000,S,0.732,4.483e-08,148,0.09526468892939825
BK.SBAR.00.HH,2023-01-01T18:44:30.090000,S,0.375,1.298e-07,88,0.017952279820236252
BK.SBAR.00.HH,2023-01-01T18:55:50.640000,S,0.3,5.571e-07,73,0.022083792768442252
BK.SCCB.00.HN,2023-01-01T18:43:24.218000,P,0.358,6.81e-06,91,0.002934121235887886
BK.SCCB.00.HN,2023-01-01T18:44:58.848000,P,0.379,1.051e-05,-1,-1.0
BK.SCCB.00.HN,2023-01-01T18:55:42.198000,P,0.52,1.109e-05,176,0.0013654871211775774
BK.SCCB.00.HN,2023-01-01T18:36:02.278000,S,0.415,1.004e-05,169,0.009821939059141431
BK.SCOT.01.HH,2023-01-01T18:34:25.903000,P,0.767,4.411e-08,148,0.09803686984149787
BK.SCOT.01.HH,2023-01-01T18:35:26.033000,P,0.87,0.0001594,168,0.013116693764546722
BK.SCOT.01.HH,2023-01-01T18:44:10.763000,P,0.775,3.517e-07,88,0.10367097789895574
BK.SCOT.01.HH,2023-01-01T18:46:39.863000,P,0.787,7.161e-08,171,0.001677417316751488
BK.SCOT.01.HH,2023-01-01T18:55:31.513000,P,0.919,3.36e-07,73,0.037931864217254474
BK.SCOT.01.HH,2023-01-01T18:34:31.323000,S,0.548,4.411e-08,148,0.06996918506312882
BK.SCOT.01.HH,2023-01-01T18:35:41.953000,S,0.31,0.0002619,12,0.00509064919471692
BK.SCOT.01.HH,2023-01-01T18:44:27.363000,S,0.629,1.464e-07,88,0.049775877753229
BK.SCOT.01.HH,2023-01-01T18:46:55.833000,S,0.399,6.344e-08,171,0.02836531810257785
BK.SCOT.01.HH,2023-01-01T18:55:47.293000,S,0.52,5.914e-07,73,0.048087024908862
BK.SCOT.01.HH,2023-01-01T18:59:31.073000,S,0.344,3.657e-08,-1,-1.0
BK.SCZ.00.HH,2023-01-01T18:36:06.738000,P,0.594,1.253e-06,168,0.014313054263056945
BK.SHEP.01.HH,2023-01-01T18:33:06.843000,P,0.544,1.333e-07,-1,-1.0
BK.SHEP.01.HH,2023-01-01T18:34:47.453000,P,0.751,1.969e-07,-1,-1.0
BK.SHEP.01.HH,2023-01-01T18:35:38.073000,P,0.786,5.272e-05,168,0.013589165749217433
BK.SHEP.01.HH,2023-01-01T18:43:04.093000,P,0.444,2.317e-07,-1,-1.0
BK.SHEP.01.HH,2023-01-01T18:46:01.633000,P,0.304,1.811e-07,-1,-1.0
BK.SHEP.01.HH,2023-01-01T18:51:46.973000,P,0.415,1.558e-07,-1,-1.0
BK.SHEP.01.HH,2023-01-01T18:55:45.653000,P,0.591,1.588e-07,73,0.021992491462189397
BK.SHEP.01.HH,2023-01-01T18:30:57.653000,S,0.306,1.572e-07,-1,-1.0
BK.SHEP.01.HH,2023-01-01T18:31:22.753000,S,0.322,1.294e-07,-1,-1.0
BK.SIGP.00.HH,2023-01-01T18:35:27.670000,P,0.9,0.0003683,168,0.017041084504815403
BK.SIGP.00.HH,2023-01-01T18:44:12.360000,P,0.829,1.808e-07,88,0.08681093417228154
BK.SIGP.00.HH,2023-01-01T18:46:41.450000,P,0.305,9.299e-08,167,0.009152968762195447
BK.SIGP.00.HH,2023-01-01T18:55:33.220000,P,0.827,1.772e-06,73,0.06113285610612675
BK.SIGP.00.HH,2023-01-01T18:55:50.260000,P,0.418,2.765e-07,-1,-1.0
BK.SIGP.00.HH,2023-01-01T18:35:45.120000,S,0.406,0.0005732,168,7.81679004112274e-05
BK.SIGP.00.HH,2023-01-01T18:44:29.410000,S,0.635,2.901e-07,88,0.07251922565710911
BK.SIGP.00.HH,2023-01-01T18:46:58.510000,S,0.524,1.764e-07,-1,-1.0
BK.SUTB.01.HH,2023-01-01T18:35:35.318000,P,0.705,2.313e-05,168,0.014496716266154085
BK.SUTB.01.HH,2023-01-01T18:42:28.008000,P,0.522,2.182e-06,-1,-1.0
BK.SUTB.01.HH,2023-01-01T18:55:14.638000,S,0.52,2.182e-07,-1,-1.0
BK.THIS.00.HH,2023-01-01T18:36:25.960000,P,0.614,2.496e-06,168,0.006523416717372136
BK.THIS.00.HH,2023-01-01T18:54:00.720000,P,0.485,1.348e-06,-1,-1.0
BK.THIS.00.HH,2023-01-01T18:54:03.050000,S,0.366,1.318e-06,-1,-1.0
BK.TOLH.00.HH,2023-01-01T18:32:41.710000,P,0.632,1.698e-07,-1,-1.0
BK.TOLH.00.HH,2023-01-01T18:33:56.610000,P,0.399,1.779e-07,-1,-1.0
BK.TOLH.00.HH,2023-01-01T18:36:17.690000,P,0.714,1.38e-06,168,0.014338691617668198
BK.TOLH.00.HH,2023-01-01T18:58:41.350000,P,0.488,1.406e-06,-1,-1.0
BK.TOLH.00.HH,2023-01-01T18:33:57.230000,S,0.648,1.779e-07,-1,-1.0
BK.TOLH.00.HH,2023-01-01T18:34:44.880000,S,0.308,2.448e-07,-1,-1.0
BK.TOLH.00.HH,2023-01-01T18:58:41.510000,S,0.539,1.406e-06,-1,-1.0
BK.TRAY.40.BH,2023-01-01T18:34:26.120000,S,0.348,1.288e-07,-1,-1.0
BK.TRIN.01.HH,2023-01-01T18:35:23.323000,P,0.908,0.0002789,168,0.009092104813139799
BK.TRIN.01.HH,2023-01-01T18:44:08.433000,P,0.937,4.482e-07,88,0.0003591972811137781
BK.TRIN.01.HH,2023-01-01T18:46:37.373000,P,0.92,1.44e-07,172,0.0006337470706368512
BK.TRIN.01.HH,2023-01-01T18:55:29.043000,P,0.959,1.027e-06,73,0.011861296327273493
BK.TRIN.01.HH,2023-01-01T18:34:07.573000,S,0.389,5.542e-08,-1,-1.0
BK.TRIN.01.HH,2023-01-01T18:44:23.173000,S,0.323,5.721e-07,88,0.0007641778930028313
BK.TRIN.01.HH,2023-01-01T18:46:52.053000,S,0.431,2.276e-07,171,0.0032401103118712806
BK.TRIN.01.HH,2023-01-01T18:49:23.443000,S,0.447,3.524e-07,-1,-1.0
BK.TRIN.01.HH,2023-01-01T18:55:43.203000,S,0.543,8.9e-07,73,0.04319499522899596
BK.TRIN.01.HH,2023-01-01T18:59:42.483000,S,0.384,9.757e-08,-1,-1.0
BK.TSCN.00.HH,2023-01-01T18:36:25.870000,P,0.323,2.871e-06,168,0.0011418509010403832
BK.TWIT.00.HH,2023-01-01T18:41:37.803000,P,0.395,3.715e-05,156,0.00878874541299855
BK.TWIT.00.HH,2023-01-01T18:47:05.213000,P,0.515,3.328e-05,-1,-1.0
BK.TWIT.00.HH,2023-01-01T18:45:33.553000,S,0.326,2.376e-05,7,0.005190242054024894
BK.TWIT.00.HH,2023-01-01T18:46:01.913000,S,0.367,4.104e-05,123,0.0018870697238955467
BK.TWIT.00.HH,2023-01-01T18:47:07.813000,S,0.456,3.328e-05,-1,-1.0
BK.TWIT.00.HH,2023-01-01T18:50:52.293000,S,0.645,3.619e-05,188,0.002707679444738261
BK.TWIT.00.HH,2023-01-01T18:54:52.793000,S,0.45,2.546e-05,193,0.0007686847980087597
BK.TWIT.00.HH,2023-01-01T18:59:28.593000,S,0.386,2.454e-05,133,0.003460868768742901
BK.WEAV.00.HH,2023-01-01T18:30:48.680000,P,0.527,9.738e-08,-1,-1.0
BK.WEAV.00.HH,2023-01-01T18:35:18.870000,P,0.901,0.0002454,168,0.011577141819488776
BK.WEAV.00.HH,2023-01-01T18:44:04.020000,P,0.669,3.479e-07,88,0.021107845570979993
BK.WEAV.00.HH,2023-01-01T18:46:32.960000,P,0.522,2.088e-07,172,0.04982090128590277
BK.WEAV.00.HH,2023-01-01T18:46:51.490000,P,0.448,2.325e-07,-1,-1.0
BK.WEAV.00.HH,2023-01-01T18:53:58.730000,P,0.873,6.829e-08,102,0.0655448051859308
BK.WEAV.00.HH,2023-01-01T18:55:24.650000,P,0.964,1.414e-06,73,0.02036181116189789
BK.WEAV.00.HH,2023-01-01T18:56:24.840000,P,0.664,2.481e-07,47,0.103456936652026
BK.WEAV.00.HH,2023-01-01T18:56:30.810000,P,0.331,9.133e-08,48,0.13650123721224805
BK.WEAV.00.HH,2023-01-01T18:56:37.230000,P,0.423,9.232e-08,-1,-1.0
BK.WEAV.00.HH,2023-01-01T18:58:41.330000,P,0.55,3.097e-07,-1,-1.0
BK.WEAV.00.HH,2023-01-01T18:35:30.430000,S,0.514,0.0004081,168,0.0044204874184523854
BK.WEAV.00.HH,2023-01-01T18:44:15.770000,S,0.702,2.831e-07,88,0.014228752431220803
BK.WEAV.00.HH,2023-01-01T18:46:44.750000,S,0.402,2.875e-07,172,0.002736031497951736
BK.WEAV.00.HH,2023-01-01T18:47:55.800000,S,0.583,2.145e-07,-1,-1.0
BK.WEAV.00.HH,2023-01-01T18:54:09.510000,S,0.573,5.584e-08,102,0.06874967835730382
BK.WEAV.00.HH,2023-01-01T18:55:36.330000,S,0.613,6.951e-07,73,0.05071140873881819
BK.WEAV.00.HH,2023-01-01T18:56:25.650000,S,0.355,2.481e-07,-1,-1.0
BK.WEAV.00.HH,2023-01-01T18:56:27.040000,S,0.489,1.678e-07,-1,-1.0
BK.WEAV.00.HH,2023-01-01T18:58:42.290000,S,0.783,3.097e-07,-1,-1.0
BK.WEAV.00.HH,2023-01-01T18:59:35.770000,S,0.477,4.779e-08,-1,-1.0
BK.WELL.00.HH,2023-01-01T18:35:53.030000,P,0.553,2.207e-07,168,0.007600338592091655
BK.WELL.00.HH,2023-01-01T18:35:53.690000,P,0.396,6.069e-06,-1,-1.0
BK.WELL.00.HH,2023-01-01T18:51:26.850000,P,0.347,2.693e-07,-1,-1.0
BK.WELL.00.HH,2023-01-01T18:32:43.150000,S,0.353,1.428e-07,-1,-1.0
BK.WENL.00.HH,2023-01-01T18:35:54.578000,P,0.693,4.499e-06,168,0.012672030081764159
BK.WENL.00.HH,2023-01-01T18:53:00.038000,P,0.428,4.615e-06,113,0.002596628417596137
BK.WENL.00.HH,2023-01-01T18:55:04.758000,P,0.506,2.619e-06,193,0.005352827582004851
BK.WENL.00.HH,2023-01-01T18:56:39.278000,P,0.833,1.102e-05,179,0.0013654871211775774
BK.WENL.00.HH,2023-01-01T18:56:45.458000,P,0.641,1.449e-05,181,0.0013654871211775774
BK.WENL.00.HH,2023-01-01T18:30:22.808000,S,0.464,6.422e-06,60,0.005217668120112451
BK.WENL.00.HH,2023-01-01T18:39:50.848000,S,0.352,5.715e-06,75,0.004175717284488866
BK.WENL.00.HH,2023-01-01T18:47:51.798000,S,0.431,4.843e-06,-1,-1.0
BK.WENL.00.HH,2023-01-01T18:55:36.958000,S,0.401,4.291e-06,-1,-1.0
BK.WENL.00.HH,2023-01-01T18:56:41.978000,S,0.692,1.102e-05,180,0.0013654871211775774
