station_id,phase_time,phase_score,phase_type,phase_amplitude,begin_time,phase_index,dt
CE.58557.10.HN,2023-01-01T18:35:52.010000,0.615,P,1.602e-05,2023-01-01T00:00:00.000,6695201,0.01
CE.58557.10.HN,2023-01-01T18:42:09.490000,0.521,P,1.047e-05,2023-01-01T00:00:00.000,6732949,0.01
CE.58667.10.HN,2023-01-01T18:53:18.040000,0.315,P,1.719e-05,2023-01-01T00:00:00.000,6799804,0.01
CE.58692.10.HN,2023-01-01T18:30:21.160000,0.551,P,9.65e-06,2023-01-01T00:00:00.000,6662116,0.01
CE.58692.10.HN,2023-01-01T18:30:58.730000,0.521,S,2.581e-05,2023-01-01T00:00:00.000,6665873,0.01
CE.58692.10.HN,2023-01-01T18:31:53.470000,0.544,P,2.173e-05,2023-01-01T00:00:00.000,6671347,0.01
CE.58692.10.HN,2023-01-01T18:33:06.480000,0.692,S,1.881e-05,2023-01-01T00:00:00.000,6678648,0.01
CE.58692.10.HN,2023-01-01T18:33:20.690000,0.407,S,1.019e-05,2023-01-01T00:00:00.000,6680069,0.01
CE.58692.10.HN,2023-01-01T18:34:29.890000,0.576,P,3.824e-05,2023-01-01T00:00:00.000,6686989,0.01
CE.58692.10.HN,2023-01-01T18:34:41.870000,0.302,S,2.51e-05,2023-01-01T00:00:00.000,6688187,0.01
CE.58692.10.HN,2023-01-01T18:35:21.890000,0.428,S,1.776e-05,2023-01-01T00:00:00.000,6692189,0.01
CE.58692.10.HN,2023-01-01T18:35:41.610000,0.304,S,8.262e-06,2023-01-01T00:00:00.000,6694161,0.01
CE.58692.10.HN,2023-01-01T18:37:55.760000,0.48,S,2.051e-05,2023-01-01T00:00:00.000,6707576,0.01
CE.58692.10.HN,2023-01-01T18:38:39.830000,0.353,S,1.214e-05,2023-01-01T00:00:00.000,6711983,0.01
CE.58692.10.HN,2023-01-01T18:39:13.710000,0.372,S,1.318e-05,2023-01-01T00:00:00.000,6715371,0.01
CE.58692.10.HN,2023-01-01T18:39:25.530000,0.42,P,2.21e-05,2023-01-01T00:00:00.000,6716553,0.01
CE.58692.10.HN,2023-01-01T18:39:27.090000,0.618,S,2.21e-05,2023-01-01T00:00:00.000,6716709,0.01
CE.58692.10.HN,2023-01-01T18:40:05.930000,0.338,S,2.195e-05,2023-01-01T00:00:00.000,6720593,0.01
CE.58692.10.HN,2023-01-01T18:41:29.090000,0.302,P,1.577e-05,2023-01-01T00:00:00.000,6728909,0.01
CE.58692.10.HN,2023-01-01T18:41:32.170000,0.399,S,1.577e-05,2023-01-01T00:00:00.000,6729217,0.01
CE.58692.10.HN,2023-01-01T18:41:45.170000,0.343,S,1.277e-05,2023-01-01T00:00:00.000,6730517,0.01
CE.58692.10.HN,2023-01-01T18:42:59.800000,0.696,P,2.131e-05,2023-01-01T00:00:00.000,6737980,0.01
CE.58692.10.HN,2023-01-01T18:43:01.170000,0.795,S,2.131e-05,2023-01-01T00:00:00.000,6738117,0.01
CE.58692.10.HN,2023-01-01T18:43:29.770000,0.356,S,3.217e-05,2023-01-01T00:00:00.000,6740977,0.01
CE.58692.10.HN,2023-01-01T18:44:31.010000,0.461,S,1.321e-05,2023-01-01T00:00:00.000,6747101,0.01
CE.58692.10.HN,2023-01-01T18:44:59.210000,0.559,S,2.891e-05,2023-01-01T00:00:00.000,6749921,0.01
CE.58692.10.HN,2023-01-01T18:45:40.170000,0.644,S,9.742e-06,2023-01-01T00:00:00.000,6754017,0.01
CE.58692.10.HN,2023-01-01T18:46:52.140000,0.665,S,1.468e-05,2023-01-01T00:00:00.000,6761214,0.01
CE.58692.10.HN,2023-01-01T18:47:32.290000,0.589,P,3.192e-05,2023-01-01T00:00:00.000,6765229,0.01
CE.58692.10.HN,2023-01-01T18:47:34.090000,0.76,S,3.192e-05,2023-01-01T00:00:00.000,6765409,0.01
CE.58692.10.HN,2023-01-01T18:47:45.850000,0.366,P,2.7e-05,2023-01-01T00:00:00.000,6766585,0.01
CE.58692.10.HN,2023-01-01T18:47:47.210000,0.555,S,2.7e-05,2023-01-01T00:00:00.000,6766721,0.01
CE.58692.10.HN,2023-01-01T18:48:13.650000,0.456,S,2.366e-05,2023-01-01T00:00:00.000,6769365,0.01
CE.58692.10.HN,2023-01-01T18:48:38.650000,0.718,P,1.343e-05,2023-01-01T00:00:00.000,6771865,0.01
CE.58692.10.HN,2023-01-01T18:49:28.770000,0.334,P,2.394e-05,2023-01-01T00:00:00.000,6776877,0.01
CE.58692.10.HN,2023-01-01T18:50:57.170000,0.631,P,1.803e-05,2023-01-01T00:00:00.000,6785717,0.01
CE.58692.10.HN,2023-01-01T18:50:59.850000,0.7,S,1.803e-05,2023-01-01T00:00:00.000,6785985,0.01
CE.58692.10.HN,2023-01-01T18:52:05.550000,0.463,P,2.626e-05,2023-01-01T00:00:00.000,6792555,0.01
CE.58692.10.HN,2023-01-01T18:52:06.850000,0.575,S,2.626e-05,2023-01-01T00:00:00.000,6792685,0.01
CE.58692.10.HN,2023-01-01T18:54:06.210000,0.393,S,1.489e-05,2023-01-01T00:00:00.000,6804621,0.01
CE.58692.10.HN,2023-01-01T18:54:19.670000,0.409,P,1.901e-05,2023-01-01T00:00:00.000,6805967,0.01
CE.58692.10.HN,2023-01-01T18:54:22.350000,0.357,S,1.901e-05,2023-01-01T00:00:00.000,6806235,0.01
CE.58692.10.HN,2023-01-01T18:54:39.130000,0.675,S,1.958e-05,2023-01-01T00:00:00.000,6807913,0.01
CE.58692.10.HN,2023-01-01T18:55:02.760000,0.633,P,1.941e-05,2023-01-01T00:00:00.000,6810276,0.01
CE.58692.10.HN,2023-01-01T18:55:24.840000,0.589,P,8.456e-06,2023-01-01T00:00:00.000,6812484,0.01
CE.58692.10.HN,2023-01-01T18:55:37.250000,0.337,S,1.236e-05,2023-01-01T00:00:00.000,6813725,0.01
CE.58692.10.HN,2023-01-01T18:56:05.610000,0.577,S,3.156e-05,2023-01-01T00:00:00.000,6816561,0.01
CE.58692.10.HN,2023-01-01T18:56:17.650000,0.608,P,2.295e-05,2023-01-01T00:00:00.000,6817765,0.01
CE.58692.10.HN,2023-01-01T18:56:20.420000,0.403,S,2.295e-05,2023-01-01T00:00:00.000,6818042,0.01
CE.58692.10.HN,2023-01-01T18:57:18.290000,0.72,S,1.878e-05,2023-01-01T00:00:00.000,6823829,0.01
CE.58692.10.HN,2023-01-01T18:57:31.090000,0.536,S,1.146e-05,2023-01-01T00:00:00.000,6825109,0.01
CE.58692.10.HN,2023-01-01T18:58:12.110000,0.312,S,1.023e-05,2023-01-01T00:00:00.000,6829211,0.01
CE.58692.10.HN,2023-01-01T18:59:23.010000,0.431,S,1.16e-05,2023-01-01T00:00:00.000,6836301,0.01
CE.58692.10.HN,2023-01-01T18:59:35.810000,0.446,P,1.081e-05,2023-01-01T00:00:00.000,6837581,0.01
CE.58692.10.HN,2023-01-01T18:59:38.720000,0.521,S,1.081e-05,2023-01-01T00:00:00.000,6837872,0.01
CE.65097.10.HN,2023-01-01T18:33:48.990000,0.346,P,2.378e-05,2023-01-01T00:00:00.000,6682899,0.01
CE.65097.10.HN,2023-01-01T18:33:53.060000,0.852,S,2.378e-05,2023-01-01T00:00:00.000,6683306,0.01
CE.65097.10.HN,2023-01-01T18:34:52.610000,0.727,S,1.788e-05,2023-01-01T00:00:00.000,6689261,0.01
CE.65097.10.HN,2023-01-01T18:44:03.470000,0.592,P,6.526e-06,2023-01-01T00:00:00.000,6744347,0.01
CE.65097.10.HN,2023-01-01T18:44:08.590000,0.346,S,6.275e-06,2023-01-01T00:00:00.000,6744859,0.01
CE.65097.10.HN,2023-01-01T18:47:23.730000,0.32,S,6.925e-06,2023-01-01T00:00:00.000,6764373,0.01
CE.65097.10.HN,2023-01-01T18:47:38.140000,0.626,S,4.934e-06,2023-01-01T00:00:00.000,6765814,0.01
CE.65097.10.HN,2023-01-01T18:47:47.350000,0.306,S,4.001e-06,2023-01-01T00:00:00.000,6766735,0.01
CE.65097.10.HN,2023-01-01T18:48:28.450000,0.384,P,4.472e-06,2023-01-01T00:00:00.000,6770845,0.01
CE.65097.10.HN,2023-01-01T18:48:52.910000,0.366,S,3.973e-06,2023-01-01T00:00:00.000,6773291,0.01
CE.65097.10.HN,2023-01-01T18:57:50.310000,0.704,P,4.126e-06,2023-01-01T00:00:00.000,6827031,0.01
CE.65398.10.HN,2023-01-01T18:32:21.190000,0.523,P,1.539e-06,2023-01-01T00:00:00.000,6674119,0.01
CE.65398.10.HN,2023-01-01T18:33:11.530000,0.481,S,1.305e-06,2023-01-01T00:00:00.000,6679153,0.01
CE.65398.10.HN,2023-01-01T18:33:13.450000,0.35,S,1.717e-06,2023-01-01T00:00:00.000,6679345,0.01
CE.65398.10.HN,2023-01-01T18:35:25.050000,0.409,P,2.278e-06,2023-01-01T00:00:00.000,6692505,0.01
CE.65398.10.HN,2023-01-01T18:35:30.830000,0.352,S,2.278e-06,2023-01-01T00:00:00.000,6693083,0.01
CE.65398.10.HN,2023-01-01T18:46:28.450000,0.833,P,3.668e-06,2023-01-01T00:00:00.000,6758845,0.01
CE.65398.10.HN,2023-01-01T18:54:14.120000,0.356,P,3.341e-06,2023-01-01T00:00:00.000,6805412,0.01
CE.65398.10.HN,2023-01-01T18:58:58.670000,0.316,P,2.573e-06,2023-01-01T00:00:00.000,6833867,0.01
CE.65398.10.HN,2023-01-01T18:59:27.420000,0.636,P,2.105e-06,2023-01-01T00:00:00.000,6836742,0.01
CE.65654.10.HN,2023-01-01T18:30:36.230000,0.551,P,3.631e-05,2023-01-01T00:00:00.000,6663623,0.01
CE.65654.10.HN,2023-01-01T18:30:37.290000,0.859,S,3.631e-05,2023-01-01T00:00:00.000,6663729,0.01
CE.65654.10.HN,2023-01-01T18:32:02.640000,0.464,P,6.079e-06,2023-01-01T00:00:00.000,6672264,0.01
CE.65654.10.HN,2023-01-01T18:32:38.730000,0.363,S,1.234e-05,2023-01-01T00:00:00.000,6675873,0.01
CE.65654.10.HN,2023-01-01T18:35:16.320000,0.513,S,4.876e-05,2023-01-01T00:00:00.000,6691632,0.01
CE.65654.10.HN,2023-01-01T18:38:32.520000,0.384,P,5.041e-06,2023-01-01T00:00:00.000,6711252,0.01
CE.65654.10.HN,2023-01-01T18:38:41.550000,0.395,P,2.092e-05,2023-01-01T00:00:00.000,6712155,0.01
CE.65654.10.HN,2023-01-01T18:42:14.190000,0.31,P,4.449e-06,2023-01-01T00:00:00.000,6733419,0.01
CE.65654.10.HN,2023-01-01T18:46:43.010000,0.509,P,2.046e-06,2023-01-01T00:00:00.000,6760301,0.01
CE.65654.10.HN,2023-01-01T18:46:47.690000,0.315,S,2.046e-06,2023-01-01T00:00:00.000,6760769,0.01
CE.65654.10.HN,2023-01-01T18:47:14.190000,0.521,S,2.572e-06,2023-01-01T00:00:00.000,6763419,0.01
CE.65654.10.HN,2023-01-01T18:47:28.470000,0.301,S,6.545e-06,2023-01-01T00:00:00.000,6764847,0.01
CE.65654.10.HN,2023-01-01T18:48:15.850000,0.301,P,9.669e-06,2023-01-01T00:00:00.000,6769585,0.01
CE.65654.10.HN,2023-01-01T18:49:44.480000,0.833,P,1.827e-05,2023-01-01T00:00:00.000,6778448,0.01
CE.65654.10.HN,2023-01-01T18:49:48.550000,0.384,S,9.073e-06,2023-01-01T00:00:00.000,6778855,0.01
CE.65654.10.HN,2023-01-01T18:50:27.270000,0.834,S,8.787e-05,2023-01-01T00:00:00.000,6782727,0.01
CE.65654.10.HN,2023-01-01T18:50:48.810000,0.552,P,5.815e-06,2023-01-01T00:00:00.000,6784881,0.01
CE.65654.10.HN,2023-01-01T18:50:54.960000,0.664,S,5.815e-06,2023-01-01T00:00:00.000,6785496,0.01
CE.65654.10.HN,2023-01-01T18:51:19.270000,0.627,P,2.37e-06,2023-01-01T00:00:00.000,6787927,0.01
CE.65654.10.HN,2023-01-01T18:51:21.560000,0.474,S,1.987e-06,2023-01-01T00:00:00.000,6788156,0.01
CE.65654.10.HN,2023-01-01T18:51:39.770000,0.321,P,2.488e-06,2023-01-01T00:00:00.000,6789977,0.01
CE.65654.10.HN,2023-01-01T18:52:27.940000,0.861,P,1.465e-05,2023-01-01T00:00:00.000,6794794,0.01
CE.65654.10.HN,2023-01-01T18:52:33.510000,0.421,S,1.465e-05,2023-01-01T00:00:00.000,6795351,0.01
CE.65654.10.HN,2023-01-01T18:52:40.730000,0.459,S,9.403e-06,2023-01-01T00:00:00.000,6796073,0.01
CE.65654.10.HN,2023-01-01T18:54:33.290000,0.499,S,4.421e-06,2023-01-01T00:00:00.000,6807329,0.01
CE.65654.10.HN,2023-01-01T18:59:29.490000,0.541,S,3.048e-06,2023-01-01T00:00:00.000,6836949,0.01
CE.67210.10.HN,2023-01-01T18:31:09.610000,0.831,P,2.787e-05,2023-01-01T00:00:00.000,6666961,0.01
CE.67210.10.HN,2023-01-01T18:31:11.040000,0.54,S,2.787e-05,2023-01-01T00:00:00.000,6667104,0.01
CE.67210.10.HN,2023-01-01T18:31:14.920000,0.732,P,1.194e-05,2023-01-01T00:00:00.000,6667492,0.01
CE.67210.10.HN,2023-01-01T18:31:17.170000,0.375,S,1.194e-05,2023-01-01T00:00:00.000,6667717,0.01
CE.67210.10.HN,2023-01-01T18:31:33.050000,0.448,S,1.973e-05,2023-01-01T00:00:00.000,6669305,0.01
CE.67210.10.HN,2023-01-01T18:31:38.350000,0.822,P,1.089e-05,2023-01-01T00:00:00.000,6669835,0.01
CE.67210.10.HN,2023-01-01T18:32:01.470000,0.716,P,2.32e-05,2023-01-01T00:00:00.000,6672147,0.01
CE.67210.10.HN,2023-01-01T18:32:13.240000,0.62,P,1.366e-05,2023-01-01T00:00:00.000,6673324,0.01
CE.67210.10.HN,2023-01-01T18:32:27.240000,0.784,P,1.654e-05,2023-01-01T00:00:00.000,6674724,0.01
CE.67210.10.HN,2023-01-01T18:32:27.970000,0.831,S,1.654e-05,2023-01-01T00:00:00.000,6674797,0.01
CE.67210.10.HN,2023-01-01T18:32:41.550000,0.565,P,2.201e-05,2023-01-01T00:00:00.000,6676155,0.01
CE.67210.10.HN,2023-01-01T18:33:53.210000,0.532,P,1.652e-05,2023-01-01T00:00:00.000,6683321,0.01
CE.67210.10.HN,2023-01-01T18:33:58.770000,0.573,P,3.886e-05,2023-01-01T00:00:00.000,6683877,0.01
CE.67210.10.HN,2023-01-01T18:33:59.690000,0.458,S,3.886e-05,2023-01-01T00:00:00.000,6683969,0.01
CE.67210.10.HN,2023-01-01T18:34:10.080000,0.893,P,2.195e-05,2023-01-01T00:00:00.000,6685008,0.01
CE.67210.10.HN,2023-01-01T18:34:10.690000,0.735,S,2.005e-05,2023-01-01T00:00:00.000,6685069,0.01
CE.67210.10.HN,2023-01-01T18:34:15.730000,0.819,S,2.195e-05,2023-01-01T00:00:00.000,6685573,0.01
CE.67210.10.HN,2023-01-01T18:34:25.030000,0.42,S,8.5e-06,2023-01-01T00:00:00.000,6686503,0.01
CE.67210.10.HN,2023-01-01T18:35:10.560000,0.416,P,9.993e-06,2023-01-01T00:00:00.000,6691056,0.01
CE.67210.10.HN,2023-01-01T18:35:38.120000,0.341,S,6.996e-06,2023-01-01T00:00:00.000,6693812,0.01
CE.67210.10.HN,2023-01-01T18:36:03.630000,0.56,S,1.307e-05,2023-01-01T00:00:00.000,6696363,0.01
CE.67210.10.HN,2023-01-01T18:39:03.350000,0.833,P,1.468e-05,2023-01-01T00:00:00.000,6714335,0.01
CE.67210.10.HN,2023-01-01T18:42:11.280000,0.329,S,2.253e-05,2023-01-01T00:00:00.000,6733128,0.01
CE.67210.10.HN,2023-01-01T18:43:23.330000,0.319,P,3.963e-05,2023-01-01T00:00:00.000,6740333,0.01
CE.67210.10.HN,2023-01-01T18:43:26.710000,0.874,S,3.963e-05,2023-01-01T00:00:00.000,6740671,0.01
CE.67210.10.HN,2023-01-01T18:43:47.490000,0.332,P,1.602e-05,2023-01-01T00:00:00.000,6742749,0.01
CE.67210.10.HN,2023-01-01T18:44:27.470000,0.88,P,1.803e-05,2023-01-01T00:00:00.000,6746747,0.01
CE.67210.10.HN,2023-01-01T18:44:28.850000,0.704,S,2.023e-05,2023-01-01T00:00:00.000,6746885,0.01
CE.67210.10.HN,2023-01-01T18:44:32.930000,0.404,P,2.023e-05,2023-01-01T00:00:00.000,6747293,0.01
CE.67210.10.HN,2023-01-01T18:45:19.930000,0.937,P,1.451e-05,2023-01-01T00:00:00.000,6751993,0.01
CE.67210.10.HN,2023-01-01T18:45:21.540000,0.632,S,1.451e-05,2023-01-01T00:00:00.000,6752154,0.01
CE.67210.10.HN,2023-01-01T18:49:36.390000,0.479,S,8.809e-06,2023-01-01T00:00:00.000,6777639,0.01
CE.67210.10.HN,2023-01-01T18:49:45.550000,0.303,S,8.383e-06,2023-01-01T00:00:00.000,6778555,0.01
CE.67210.10.HN,2023-01-01T18:50:21.830000,0.301,P,1.787e-05,2023-01-01T00:00:00.000,6782183,0.01
CE.67210.10.HN,2023-01-01T18:50:31.630000,0.828,P,5.744e-05,2023-01-01T00:00:00.000,6783163,0.01
CE.67210.10.HN,2023-01-01T18:50:32.850000,0.946,S,5.744e-05,2023-01-01T00:00:00.000,6783285,0.01
